ID,Language,Reason,EN_disfluent,Text
sw2005_A_127,HI,missing_underscores,"But, I guess as we become more industrialized and _more_ _, _ _you_ _know_ _, _ less in a rural situation _we_ _, _ _we_ _do_ _n't_ _, _ _we_ _, _ _we_ _, _ we choose not to deal with the, extended family because we feel it's kind of cumbersome, when in reality it makes things much much easier.","लेकिन, मुझे लगता है कि जैसे-जैसे हम अधिक औद्योगिक होते जा रहे हैं और अधिक, तुम्हें पता है, ग्रामीण स्थिति में कम होते जा रहे हैं, हम, हम नहीं, हम, हम, हम विस्तृत परिवार के साथ न निपटना चुनते हैं क्योंकि हमें लगता है कि यह एक तरह से बोझिल है, जबकि वास्तव में यह चीज़ों को बहुत बहुत आसान"
sw2005_A_127,IT,missing_underscores,"But, I guess as we become more industrialized and _more_ _, _ _you_ _know_ _, _ less in a rural situation _we_ _, _ _we_ _do_ _n't_ _, _ _we_ _, _ _we_ _, _ we choose not to deal with the, extended family because we feel it's kind of cumbersome, when in reality it makes things much much easier.","Ma, immagino che man mano che diventiamo più industrializzati e --più, sai---, meno in una situazione rurale--- noi, noi non, noi, noi,--- scegliamo di non occuparci della, famiglia allargata perché sentiamo che è un po' ingombrante, quando in realtà rende le cose molto molto più facili."
sw2005_A_147,CS,long_disfluency,"_Yeah_ _. _ But, _uh_, _I_ _, _ _I_ _, _ I think that _, _ _you_ _know_ _, _ _we_ _always_ _, _ _uh_ _, _ _I_ _mean_ _, _ _I_ _'ve_ _, _ I've had a lot of good experiences _with_ _, _ _uh_, with _many_ many people especially where they've had, _uh_, extended family. _And_ _I_ _, _ and _I_ _, _ I kind of see _that_ _, _ that, _you_ _know_ _, _ perhaps _, _ _you_ _know_ _, _ we may need to _like_ get close to the family environment _and_ and get down to the values of _, _ _you_ _know_,","Jo .  Ale, ehm, já ,  já ,  myslím, že ,  ty víš ,  my vždy ,  ehm ,  J edy ,  já jsem ,  já jsem měl spoustu dobrých zkušeností s ,  ehm, s mnoha mnoha lidmi, zejména tam, kde měli, ehm, rozšířenou rodinu. A já ,  a já ,  tak nějak vidím to ,  že, ty víš ,  možná ,  ty víš ,  bychom se mohli potřebovat jako přiblížit k rodinnému prostředí a a dostat se k hodnotám ,  ty víš,"
sw2005_A_147,DE,long_disfluency,"_Yeah_ _. _ But, _uh_, _I_ _, _ _I_ _, _ I think that _, _ _you_ _know_ _, _ _we_ _always_ _, _ _uh_ _, _ _I_ _mean_ _, _ _I_ _'ve_ _, _ I've had a lot of good experiences _with_ _, _ _uh_, with _many_ many people especially where they've had, _uh_, extended family. _And_ _I_ _, _ and _I_ _, _ I kind of see _that_ _, _ that, _you_ _know_ _, _ perhaps _, _ _you_ _know_ _, _ we may need to _like_ get close to the family environment _and_ and get down to the values of _, _ _you_ _know_,","Yeah   But, uh, I   I   I think that   you know   we always   uh   I mean   I ve   I've had viele gute Erfahrungen with   uh, mit many many Menschen besonders wo sie hatten, uh, erweiterte Familie. And I   and I   I kind of see that    that you know   perhaps   you know   wir könnten brauchen like nah zu kommen zur Familienumgebung and und runter zu kommen zu den Werten von   you know "
sw2005_A_147,FR,missing_underscores,"_Yeah_ _. _ But, _uh_, _I_ _, _ _I_ _, _ I think that _, _ _you_ _know_ _, _ _we_ _always_ _, _ _uh_ _, _ _I_ _mean_ _, _ _I_ _'ve_ _, _ I've had a lot of good experiences _with_ _, _ _uh_, with _many_ many people especially where they've had, _uh_, extended family. _And_ _I_ _, _ and _I_ _, _ I kind of see _that_ _, _ that, _you_ _know_ _, _ perhaps _, _ _you_ _know_ _, _ we may need to _like_ get close to the family environment _and_ and get down to the values of _, _ _you_ _know_,"," Yeah… But, euh, je pense que, vous savez, nous avons toujours, euh, je veux dire, j'ai eu beaucoup de bonnes expériences avec, euh, avec beaucoup, beaucoup de personnes surtout où ils ont eu, euh, une famille élargie. Et je, et je vois que, vous savez, peut-être, vous savez, nous devons, genre, nous rapprocher de l'environnement familial et descendre aux valeurs de, vous savez."
sw2005_A_147,HI,missing_underscores,"_Yeah_ _. _ But, _uh_, _I_ _, _ _I_ _, _ I think that _, _ _you_ _know_ _, _ _we_ _always_ _, _ _uh_ _, _ _I_ _mean_ _, _ _I_ _'ve_ _, _ I've had a lot of good experiences _with_ _, _ _uh_, with _many_ many people especially where they've had, _uh_, extended family. _And_ _I_ _, _ and _I_ _, _ I kind of see _that_ _, _ that, _you_ _know_ _, _ perhaps _, _ _you_ _know_ _, _ we may need to _like_ get close to the family environment _and_ and get down to the values of _, _ _you_ _know_,","हाँ। लेकिन, उह, मैं, मैं, मुझे लगता है कि, तुम्हें पता है, हम हमेशा, उह, मेरा मतलब है, मैंने, मेरे पास बहुत से अच्छे अनुभव रहे हैं साथ, उह, कई कई लोगों के साथ विशेष रूप से जहाँ उनके पास रहा है, उह, विस्तृत परिवार। और मैं, और मैं, मैं एक तरह से देखता हूँ कि, कि, तुम्हें पता है, शायद, तुम्हें पता है, हमें ज़रूरत हो सकती है जैसे पारिवारिक माहौल के करीब आने की और और उन मूल्यों तक पहुँचने की, तुम्हें पता है,"
sw2005_A_147,IT,missing_underscores,"_Yeah_ _. _ But, _uh_, _I_ _, _ _I_ _, _ I think that _, _ _you_ _know_ _, _ _we_ _always_ _, _ _uh_ _, _ _I_ _mean_ _, _ _I_ _'ve_ _, _ I've had a lot of good experiences _with_ _, _ _uh_, with _many_ many people especially where they've had, _uh_, extended family. _And_ _I_ _, _ and _I_ _, _ I kind of see _that_ _, _ that, _you_ _know_ _, _ perhaps _, _ _you_ _know_ _, _ we may need to _like_ get close to the family environment _and_ and get down to the values of _, _ _you_ _know_,","Sì. Ma, io, io, penso che, ----sai, noi sempre,---  voglio dire, io ho, ho ---avuto molte buone esperienze con, ehm, con molte molte persone specialmente dove hanno avuto, ehm, la famiglia allargata.-- E io, e io--, vedo un po' che, che, sai, forse, sai, potremmo aver bisogno di --tipo-- avvicinarci all'ambiente familiare e e arrivare ai valori di, --sai,---"
sw2005_A_149,AR,missing_underscores,"_I_ _mean_ _, _ _uh_, it's, money seems to be too big of an issue. _With_ _, _ _with_ _, _ _with_ _, _ with what's going on today",أعني ـ، آه، هو، يبدو أن المال قضية كبيرة جدًا. مع ـ، مع ـ، مع ـ، مع ما يجري اليوم
sw2005_A_149,HI,missing_underscores,"_I_ _mean_ _, _ _uh_, it's, money seems to be too big of an issue. _With_ _, _ _with_ _, _ _with_ _, _ with what's going on today","मेरा मतलब है, उह, यह है, पैसा एक बहुत बड़ा मुद्दा लगता है। साथ, साथ, साथ, आज जो कुछ भी हो रहा है उसके साथ"
sw2005_A_149,IT,missing_underscores,"_I_ _mean_ _, _ _uh_, it's, money seems to be too big of an issue. _With_ _, _ _with_ _, _ _with_ _, _ with what's going on today","---Voglio dire,  è,--- i soldi sembrano essere un problema troppo grande. --Con, con, con,-- con quello che succede oggi."
sw2005_A_155,AR,missing_underscores,"and _I_ _, _ _I_ _think_ _, _ I think _that_ _we_ _may_ _not_ _, _ that may be, _you_ _know_ _, _ perhaps if we put money on the back burner _that_ _may_ _, _ that may choose to alleviate a lot of the problem.",و أنا ـ، أنا أعتقد ـ، أعتقد أن نحن قد لا ـ، أن ذلك قد يكون، أنت تعرف ـ، ربما إذا وضعنا المال على الرف الخلفي فهذا قد ـ، قد يختار أن يخفف كثيرًا من المشكلة.
sw2005_A_155,HI,missing_underscores,"and _I_ _, _ _I_ _think_ _, _ I think _that_ _we_ _may_ _not_ _, _ that may be, _you_ _know_ _, _ perhaps if we put money on the back burner _that_ _may_ _, _ that may choose to alleviate a lot of the problem.","और मैं, मुझे लगता है, मुझे लगता है कि हम शायद नहीं, वह हो सकता है, तुम्हें पता है, शायद अगर हम पैसे को पीछे रख दें तो वह शायद, वह समस्या के एक बड़े हिस्से को कम करने का विकल्प हो सकता है।"
sw2005_A_155,IT,missing_underscores,"and _I_ _, _ _I_ _think_ _, _ I think _that_ _we_ _may_ _not_ _, _ that may be, _you_ _know_ _, _ perhaps if we put money on the back burner _that_ _may_ _, _ that may choose to alleviate a lot of the problem.","---E io, io penso, penso--- che noi potremmo non---, che quello potrebbe essere, sai, forse se mettessimo i soldi in secondo piano quello potrebbe, ---quello potrebbe--- scegliere di alleviare gran parte del problema."
sw2008_B_2,AR,missing_underscores,"_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes.",أم، دعني أرى. ماذا ارتديتُ للعمل اليوم؟ أم، في الواقع ارتديتُ شورت كوردروي مع بلوزة بيضاء، أم، وأحذية مسطّحة.
sw2008_B_2,DE,missing_underscores,"_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes.","Um, mal sehen. Was habe ich heute zur Arbeit getragen? Um, eigentlich trug ich Cord-Shorts mit einer weißen Bluse, um, und flache Schuhe.
"
sw2008_B_2,HI,missing_underscores,"_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes.","अम, देखते हैं। मैंने आज काम पर क्या पहना था? अम, असल में मैंने कॉर्डुराय शॉर्ट्स के साथ एक सफेद ब्लाउज पहना था, अम, और फ्लैट जूते।"
sw2008_B_2,IT,missing_underscores,"_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes."," ---Vediamo.--- Cosa ho indossato al lavoro oggi?, in realtà ho indossato pantaloncini di velluto a coste con una camicetta bianca, e scarpe basse."
sw2008_B_6,AR,missing_underscores,"_Um_, I do vary. _Um_ _, _ _you_ _know_ _, _ I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. _Um_, how about you?",أجل، أنا أرتدي ملابس متنوعة. كما تعلم، أرتدي البدلات الرسمية، والتنانير، والكنزات الصوفية. وأحياناً أرتدي الجينز. ماذا عنك؟
sw2008_B_6,CS,long_disfluency,"_Um_, I do vary. _Um_ _, _ _you_ _know_ _, _ I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. _Um_, how about you?","Ehm, měním se. Ehm, víš, nosím obleky, nosím sukně a svetry. Při příležitosti můžu nosit džíny. Ehm, a co ty?"
